geo,date,Y,Y_counterfactual,scenario,true_effect_pct,treated_unit,treatment_period
City 14,7,6053.774732302713,6053.774732302713,A2,0.075,0,0
City 14,8,2773.0865723720976,2773.0865723720976,A2,0.075,0,0
City 14,9,3152.853076644366,3152.853076644366,A2,0.075,0,0
City 14,10,4334.5600353492955,4334.5600353492955,A2,0.075,0,0
City 14,11,5483.658348045945,5483.658348045945,A2,0.075,0,0
City 14,12,3665.570490067239,3665.570490067239,A2,0.075,0,0
City 14,13,3067.876996536437,3067.876996536437,A2,0.075,0,0
City 14,14,5274.536337064967,5274.536337064967,A2,0.075,0,0
City 14,15,4162.309082502571,4162.309082502571,A2,0.075,0,0
City 14,16,5693.248760311793,5693.248760311793,A2,0.075,0,0
City 14,17,3998.1843533726123,3998.1843533726123,A2,0.075,0,0
City 14,18,4514.5175280659905,4514.5175280659905,A2,0.075,0,0
City 14,19,5023.846024379909,5023.846024379909,A2,0.075,0,0
City 14,20,3903.8225653505147,3903.8225653505147,A2,0.075,0,0
City 14,21,3598.4564909466626,3598.4564909466626,A2,0.075,0,0
City 14,22,5149.532168915484,5149.532168915484,A2,0.075,0,0
City 14,23,4404.845124607894,4404.845124607894,A2,0.075,0,0
City 14,24,3686.349061752909,3686.349061752909,A2,0.075,0,0
City 14,25,4069.0615279075096,4069.0615279075096,A2,0.075,0,0
City 14,26,4243.514478019144,4243.514478019144,A2,0.075,0,0
City 14,27,4470.597196139149,4470.597196139149,A2,0.075,0,0
City 14,28,4478.560289307124,4478.560289307124,A2,0.075,0,0
City 14,29,4647.07594319749,4647.07594319749,A2,0.075,0,0
City 14,30,5046.248574304577,5046.248574304577,A2,0.075,0,0
City 14,31,4121.483791227084,4121.483791227084,A2,0.075,0,0
City 14,32,6616.034343514311,6616.034343514311,A2,0.075,0,0
City 14,33,4378.892394026592,4378.892394026592,A2,0.075,0,0
City 14,34,2824.3357572718246,2824.3357572718246,A2,0.075,0,0
City 14,35,2885.7411636448164,2885.7411636448164,A2,0.075,0,0
City 14,36,2479.288053362444,2479.288053362444,A2,0.075,0,0
City 14,37,4197.32668904157,4197.32668904157,A2,0.075,0,0
City 14,38,3362.7662009264213,3362.7662009264213,A2,0.075,0,0
City 14,39,4491.189396515154,4491.189396515154,A2,0.075,0,0
City 14,40,4379.327029694106,4379.327029694106,A2,0.075,0,0
City 14,41,5149.4361052829545,5149.4361052829545,A2,0.075,0,0
City 14,42,4926.684687361003,4926.684687361003,A2,0.075,0,0
City 14,43,5486.121253471007,5486.121253471007,A2,0.075,0,0
City 14,44,5019.508809384735,5019.508809384735,A2,0.075,0,0
City 14,45,4710.61229210295,4710.61229210295,A2,0.075,0,0
City 14,46,6932.263806653264,6932.263806653264,A2,0.075,0,0
City 14,47,5059.188461172908,5059.188461172908,A2,0.075,0,0
City 14,48,4322.610085324274,4322.610085324274,A2,0.075,0,0
City 14,49,7172.237641803748,7172.237641803748,A2,0.075,0,0
City 14,50,4301.515079854986,4301.515079854986,A2,0.075,0,0
City 14,51,3365.482340584509,3365.482340584509,A2,0.075,0,0
City 14,52,4414.819403064424,4414.819403064424,A2,0.075,0,0
City 14,53,5009.735291287266,5009.735291287266,A2,0.075,0,0
City 14,54,5054.901396013845,5054.901396013845,A2,0.075,0,0
City 14,55,4356.108986885478,4356.108986885478,A2,0.075,0,0
City 14,56,4050.844267717256,4050.844267717256,A2,0.075,0,0
City 14,57,3539.8001854229724,3539.8001854229724,A2,0.075,0,0
City 14,58,5009.491044891232,5009.491044891232,A2,0.075,0,0
City 14,59,3501.347574243039,3501.347574243039,A2,0.075,0,0
City 14,60,4529.900986849582,4529.900986849582,A2,0.075,0,0
City 14,61,4635.375269060608,4635.375269060608,A2,0.075,0,0
City 14,62,4213.952696607567,4213.952696607567,A2,0.075,0,0
City 14,63,3824.1437404486674,3824.1437404486674,A2,0.075,0,0
City 14,64,5260.896864713973,5260.896864713973,A2,0.075,0,0
City 14,65,3715.373073745701,3715.373073745701,A2,0.075,0,0
City 14,66,3807.211161838231,3807.211161838231,A2,0.075,0,0
City 14,67,2688.046299819145,2688.046299819145,A2,0.075,0,0
City 14,68,3860.6793326125985,3860.6793326125985,A2,0.075,0,0
City 14,69,4716.633167418438,4716.633167418438,A2,0.075,0,0
City 14,70,4827.344753177635,4827.344753177635,A2,0.075,0,0
City 14,71,3242.6018993554203,3242.6018993554203,A2,0.075,0,0
City 14,72,2313.8271593433215,2313.8271593433215,A2,0.075,0,0
City 14,73,3959.113779775583,3959.113779775583,A2,0.075,0,0
City 14,74,4805.037316263073,4805.037316263073,A2,0.075,0,0
City 14,75,4241.154871395928,4241.154871395928,A2,0.075,0,0
City 14,76,2831.5302131540184,2831.5302131540184,A2,0.075,0,0
City 14,77,4122.303265971703,4122.303265971703,A2,0.075,0,0
City 14,78,2511.2364714722694,2511.2364714722694,A2,0.075,0,0
City 14,79,3788.6598763773104,3788.6598763773104,A2,0.075,0,0
City 14,80,5369.384012798862,5369.384012798862,A2,0.075,0,0
City 14,81,5043.773049615566,5043.773049615566,A2,0.075,0,0
City 14,82,5573.134018065307,5573.134018065307,A2,0.075,0,0
City 14,83,4807.205037296727,4807.205037296727,A2,0.075,0,0
City 14,84,4805.160545885715,4805.160545885715,A2,0.075,0,0
City 14,85,4609.297402100685,4609.297402100685,A2,0.075,0,0
City 14,86,3168.478170448318,3168.478170448318,A2,0.075,0,0
City 14,87,4313.451685282896,4313.451685282896,A2,0.075,0,0
City 14,88,3895.459552149617,3895.459552149617,A2,0.075,0,0
City 14,89,6083.903849100501,6083.903849100501,A2,0.075,0,0
City 14,90,6444.6423201530415,6444.6423201530415,A2,0.075,0,0
City 14,91,5142.948430557586,5142.948430557586,A2,0.075,0,1
City 14,92,4092.82759063967,4092.82759063967,A2,0.075,0,1
City 14,93,4225.35583144756,4225.35583144756,A2,0.075,0,1
City 14,94,3934.5772003466504,3934.5772003466504,A2,0.075,0,1
City 14,95,7145.996434979558,7145.996434979558,A2,0.075,0,1
City 14,96,5166.690346522908,5166.690346522908,A2,0.075,0,1
City 14,97,3367.6962499539572,3367.6962499539572,A2,0.075,0,1
City 14,98,5457.098977795442,5457.098977795442,A2,0.075,0,1
City 14,99,4194.2072800810465,4194.2072800810465,A2,0.075,0,1
City 14,100,3709.937586967729,3709.937586967729,A2,0.075,0,1
City 14,101,5408.595396017739,5408.595396017739,A2,0.075,0,1
City 14,102,4491.551158747413,4491.551158747413,A2,0.075,0,1
City 14,103,4676.373862354776,4676.373862354776,A2,0.075,0,1
City 14,104,4137.535437854157,4137.535437854157,A2,0.075,0,1
City 14,105,3910.241026692098,3910.241026692098,A2,0.075,0,1
City 15,1,4180.9608813301875,4180.9608813301875,A2,0.075,0,0
City 15,2,4082.0540889485014,4082.0540889485014,A2,0.075,0,0
City 15,3,4879.170318534372,4879.170318534372,A2,0.075,0,0
City 15,4,4935.3290291141575,4935.3290291141575,A2,0.075,0,0
City 15,5,4278.740064077899,4278.740064077899,A2,0.075,0,0
City 15,6,3934.350250281417,3934.350250281417,A2,0.075,0,0
City 15,7,2630.9299548783356,2630.9299548783356,A2,0.075,0,0
City 15,8,2510.721531407605,2510.721531407605,A2,0.075,0,0
City 15,9,3154.981386674676,3154.981386674676,A2,0.075,0,0
City 15,10,4863.214682537052,4863.214682537052,A2,0.075,0,0
City 15,11,4271.317232912048,4271.317232912048,A2,0.075,0,0
City 15,12,4260.917895679806,4260.917895679806,A2,0.075,0,0
City 15,13,4451.167520475418,4451.167520475418,A2,0.075,0,0
City 15,14,4967.99774506319,4967.99774506319,A2,0.075,0,0
City 15,15,3843.1738880941157,3843.1738880941157,A2,0.075,0,0
City 15,16,3903.261503623252,3903.261503623252,A2,0.075,0,0
City 15,17,3052.2543950495447,3052.2543950495447,A2,0.075,0,0
City 15,18,3099.1656163966436,3099.1656163966436,A2,0.075,0,0
City 15,19,3080.619894001411,3080.619894001411,A2,0.075,0,0
City 15,20,4737.925943259583,4737.925943259583,A2,0.075,0,0
City 15,21,4589.097117847736,4589.097117847736,A2,0.075,0,0
City 15,22,2883.7163621056757,2883.7163621056757,A2,0.075,0,0
City 15,23,3602.6689256651316,3602.6689256651316,A2,0.075,0,0
City 15,24,3236.7467059251358,3236.7467059251358,A2,0.075,0,0
City 15,25,4593.865220504211,4593.865220504211,A2,0.075,0,0
City 15,26,6345.118362033887,6345.118362033887,A2,0.075,0,0
City 15,27,6410.780885899194,6410.780885899194,A2,0.075,0,0
City 15,28,5843.644772696838,5843.644772696838,A2,0.075,0,0
City 15,29,4099.056742427564,4099.056742427564,A2,0.075,0,0
City 15,30,5763.068418534391,5763.068418534391,A2,0.075,0,0
City 15,31,4447.2680619139055,4447.2680619139055,A2,0.075,0,0
City 15,32,5775.128389037295,5775.128389037295,A2,0.075,0,0
City 15,33,7790.815025402598,7790.815025402598,A2,0.075,0,0
City 15,34,7232.18608421419,7232.18608421419,A2,0.075,0,0
City 15,35,5825.555056474302,5825.555056474302,A2,0.075,0,0
City 15,36,5890.086336732328,5890.086336732328,A2,0.075,0,0
City 15,37,4658.589785767743,4658.589785767743,A2,0.075,0,0
City 15,38,4350.603008221055,4350.603008221055,A2,0.075,0,0
City 15,39,5084.054705318569,5084.054705318569,A2,0.075,0,0
City 15,40,4242.650765422742,4242.650765422742,A2,0.075,0,0
City 15,41,7649.362439901533,7649.362439901533,A2,0.075,0,0
City 15,42,5488.707401595519,5488.707401595519,A2,0.075,0,0
City 15,43,3654.3527810321957,3654.3527810321957,A2,0.075,0,0
City 15,44,4744.053923886854,4744.053923886854,A2,0.075,0,0
City 15,45,3992.4533774925653,3992.4533774925653,A2,0.075,0,0
City 15,46,5435.666945671362,5435.666945671362,A2,0.075,0,0
City 15,47,4525.038698376816,4525.038698376816,A2,0.075,0,0
City 15,48,4018.796241312228,4018.796241312228,A2,0.075,0,0
City 15,49,4739.3779037824,4739.3779037824,A2,0.075,0,0
City 15,50,4121.139347498999,4121.139347498999,A2,0.075,0,0
City 15,51,4157.066324616152,4157.066324616152,A2,0.075,0,0
City 15,52,5222.469359533402,5222.469359533402,A2,0.075,0,0
City 15,53,4506.577583621409,4506.577583621409,A2,0.075,0,0
City 15,54,4062.0058320420167,4062.0058320420167,A2,0.075,0,0
City 15,55,6081.831758132536,6081.831758132536,A2,0.075,0,0
City 15,56,4147.888285624173,4147.888285624173,A2,0.075,0,0
City 15,57,4688.85526355035,4688.85526355035,A2,0.075,0,0
City 15,58,3160.7252722360386,3160.7252722360386,A2,0.075,0,0
City 15,59,3517.6992663277565,3517.6992663277565,A2,0.075,0,0
City 15,60,4078.7108444355044,4078.7108444355044,A2,0.075,0,0
City 15,61,4619.916239535888,4619.916239535888,A2,0.075,0,0
City 15,62,6621.30819426452,6621.30819426452,A2,0.075,0,0
City 15,63,5655.910226398317,5655.910226398317,A2,0.075,0,0
City 15,64,3148.165485302474,3148.165485302474,A2,0.075,0,0
City 15,65,4368.122249228791,4368.122249228791,A2,0.075,0,0
City 15,66,4283.872599708556,4283.872599708556,A2,0.075,0,0
City 15,67,4235.266266266465,4235.266266266465,A2,0.075,0,0
City 15,68,4617.569694301782,4617.569694301782,A2,0.075,0,0
City 15,69,6386.161947409543,6386.161947409543,A2,0.075,0,0
City 15,70,4523.334482192289,4523.334482192289,A2,0.075,0,0
City 15,71,4604.5483266605015,4604.5483266605015,A2,0.075,0,0
City 15,72,5203.1237167936615,5203.1237167936615,A2,0.075,0,0
City 15,73,3369.00386681479,3369.00386681479,A2,0.075,0,0
City 15,74,4628.02844753937,4628.02844753937,A2,0.075,0,0
City 15,75,4673.474257382712,4673.474257382712,A2,0.075,0,0
City 15,76,3679.487854404824,3679.487854404824,A2,0.075,0,0
City 15,77,5968.15202354634,5968.15202354634,A2,0.075,0,0
City 15,78,4605.104836147424,4605.104836147424,A2,0.075,0,0
City 15,79,4687.94997733389,4687.94997733389,A2,0.075,0,0
City 15,80,5655.505775821899,5655.505775821899,A2,0.075,0,0
City 15,81,6063.995529618494,6063.995529618494,A2,0.075,0,0
City 15,82,4668.265644618345,4668.265644618345,A2,0.075,0,0
City 15,83,5404.796913360874,5404.796913360874,A2,0.075,0,0
City 15,84,4723.053343810887,4723.053343810887,A2,0.075,0,0
City 15,85,4757.2548965913375,4757.2548965913375,A2,0.075,0,0
City 15,86,6097.709110225397,6097.709110225397,A2,0.075,0,0
City 15,87,6222.1747117433515,6222.1747117433515,A2,0.075,0,0
City 15,88,3519.788858229742,3519.788858229742,A2,0.075,0,0
City 15,89,4219.006311887774,4219.006311887774,A2,0.075,0,0
City 15,90,4368.944902344331,4368.944902344331,A2,0.075,0,0
City 15,91,7569.885981180255,7569.885981180255,A2,0.075,0,1
City 15,92,3199.5549360628893,3199.5549360628893,A2,0.075,0,1
City 15,93,5817.967198738513,5817.967198738513,A2,0.075,0,1
City 15,94,6863.909433726369,6863.909433726369,A2,0.075,0,1
City 15,95,4757.857092461299,4757.857092461299,A2,0.075,0,1
City 15,96,4748.843197607097,4748.843197607097,A2,0.075,0,1
City 15,97,5854.257574903354,5854.257574903354,A2,0.075,0,1
City 15,98,10557.855829706943,10557.855829706943,A2,0.075,0,1
City 15,99,5472.310561691269,5472.310561691269,A2,0.075,0,1
City 15,100,4293.597923419272,4293.597923419272,A2,0.075,0,1
City 15,101,4447.872530579169,4447.872530579169,A2,0.075,0,1
City 15,102,5582.134929756654,5582.134929756654,A2,0.075,0,1
City 15,103,4412.480714510338,4412.480714510338,A2,0.075,0,1
City 15,104,7572.918382242279,7572.918382242279,A2,0.075,0,1
City 15,105,6774.25759016724,6774.25759016724,A2,0.075,0,1
City 16,1,4348.299693567556,4348.299693567556,A2,0.075,0,0
City 16,2,4044.5111083543948,4044.5111083543948,A2,0.075,0,0
City 16,3,5997.329600378623,5997.329600378623,A2,0.075,0,0
City 16,4,3797.9536796298835,3797.9536796298835,A2,0.075,0,0
City 16,5,3396.846889181309,3396.846889181309,A2,0.075,0,0
City 16,6,3362.612413320657,3362.612413320657,A2,0.075,0,0
City 16,7,2994.273890005718,2994.273890005718,A2,0.075,0,0
City 16,8,3498.3250449948373,3498.3250449948373,A2,0.075,0,0
City 16,9,4215.725737056796,4215.725737056796,A2,0.075,0,0
City 16,10,3693.1376244367666,3693.1376244367666,A2,0.075,0,0
City 16,11,5357.552670192682,5357.552670192682,A2,0.075,0,0
City 16,12,6571.093334752273,6571.093334752273,A2,0.075,0,0
City 16,13,5456.312900797265,5456.312900797265,A2,0.075,0,0
City 16,14,4871.383237924795,4871.383237924795,A2,0.075,0,0
City 16,15,3822.6523158925274,3822.6523158925274,A2,0.075,0,0
City 16,16,3839.1327508517147,3839.1327508517147,A2,0.075,0,0
City 16,17,3787.974652588577,3787.974652588577,A2,0.075,0,0
City 16,18,4820.14884174241,4820.14884174241,A2,0.075,0,0
City 16,19,4778.386576383209,4778.386576383209,A2,0.075,0,0
City 16,20,6204.926258090931,6204.926258090931,A2,0.075,0,0
City 16,21,4011.7093829360365,4011.7093829360365,A2,0.075,0,0
City 16,22,3656.7450041410693,3656.7450041410693,A2,0.075,0,0
City 16,23,4333.079531596519,4333.079531596519,A2,0.075,0,0
City 16,24,4824.92103631733,4824.92103631733,A2,0.075,0,0
City 16,25,4751.458367058496,4751.458367058496,A2,0.075,0,0
City 16,26,5695.69431372242,5695.69431372242,A2,0.075,0,0
City 16,27,4018.042761802697,4018.042761802697,A2,0.075,0,0
City 16,28,6093.951686507091,6093.951686507091,A2,0.075,0,0
City 16,29,4356.715693323387,4356.715693323387,A2,0.075,0,0
City 16,30,4837.103358450951,4837.103358450951,A2,0.075,0,0
City 16,31,3529.660039907348,3529.660039907348,A2,0.075,0,0
City 16,32,5768.909952299214,5768.909952299214,A2,0.075,0,0
City 16,33,4327.586404023964,4327.586404023964,A2,0.075,0,0
City 16,34,4413.403650026224,4413.403650026224,A2,0.075,0,0
City 16,35,3738.0260758162844,3738.0260758162844,A2,0.075,0,0
City 16,36,3782.7338023760663,3782.7338023760663,A2,0.075,0,0
City 16,37,2168.3067244470735,2168.3067244470735,A2,0.075,0,0
City 16,38,4174.341290471102,4174.341290471102,A2,0.075,0,0
City 16,39,5187.611180310204,5187.611180310204,A2,0.075,0,0
City 16,40,3687.3371234745136,3687.3371234745136,A2,0.075,0,0
City 16,41,4640.38869867016,4640.38869867016,A2,0.075,0,0
City 16,42,4869.146250091171,4869.146250091171,A2,0.075,0,0
City 16,43,4630.306930154597,4630.306930154597,A2,0.075,0,0
City 16,44,4421.196160613697,4421.196160613697,A2,0.075,0,0
City 16,45,5406.054805269786,5406.054805269786,A2,0.075,0,0
City 16,46,5157.767083965778,5157.767083965778,A2,0.075,0,0
City 16,47,4929.289302908274,4929.289302908274,A2,0.075,0,0
City 16,48,4973.187705698204,4973.187705698204,A2,0.075,0,0
City 16,49,4098.682599811659,4098.682599811659,A2,0.075,0,0
City 16,50,4461.464511157527,4461.464511157527,A2,0.075,0,0
City 16,51,4873.351904144502,4873.351904144502,A2,0.075,0,0
City 16,52,4270.260354507696,4270.260354507696,A2,0.075,0,0
City 16,53,4552.905511316483,4552.905511316483,A2,0.075,0,0
City 16,54,5147.613666658786,5147.613666658786,A2,0.075,0,0
City 16,55,3897.353465794855,3897.353465794855,A2,0.075,0,0
City 16,56,6154.266724655282,6154.266724655282,A2,0.075,0,0
City 16,57,5432.164950260188,5432.164950260188,A2,0.075,0,0
City 16,58,4170.000389630522,4170.000389630522,A2,0.075,0,0
City 16,59,4981.82638483642,4981.82638483642,A2,0.075,0,0
City 16,60,4153.899790633942,4153.899790633942,A2,0.075,0,0
City 16,61,3788.130448409271,3788.130448409271,A2,0.075,0,0
City 16,62,4966.384147867495,4966.384147867495,A2,0.075,0,0
City 16,63,3969.4420993768003,3969.4420993768003,A2,0.075,0,0
City 16,64,4385.313825664964,4385.313825664964,A2,0.075,0,0
City 16,65,3574.74545688354,3574.74545688354,A2,0.075,0,0
City 16,66,3742.6773578897896,3742.6773578897896,A2,0.075,0,0
City 16,67,3108.900554565624,3108.900554565624,A2,0.075,0,0
City 16,68,5352.63310437399,5352.63310437399,A2,0.075,0,0
City 16,69,5234.565155609615,5234.565155609615,A2,0.075,0,0
City 16,70,4707.154091733492,4707.154091733492,A2,0.075,0,0
City 16,71,5005.139098872993,5005.139098872993,A2,0.075,0,0
City 16,72,2595.463181993847,2595.463181993847,A2,0.075,0,0
City 16,73,2471.806698306013,2471.806698306013,A2,0.075,0,0
City 16,74,3764.8194542756733,3764.8194542756733,A2,0.075,0,0
City 16,75,7886.98812202076,7886.98812202076,A2,0.075,0,0
City 16,76,4756.9606695058965,4756.9606695058965,A2,0.075,0,0
City 16,77,5162.0615611693,5162.0615611693,A2,0.075,0,0
City 16,78,4140.025010403576,4140.025010403576,A2,0.075,0,0
City 16,79,4041.888105327163,4041.888105327163,A2,0.075,0,0
City 16,80,2983.9019475312452,2983.9019475312452,A2,0.075,0,0
City 16,81,5218.081889832105,5218.081889832105,A2,0.075,0,0
City 16,82,3510.011483626049,3510.011483626049,A2,0.075,0,0
City 16,83,8506.974569883765,8506.974569883765,A2,0.075,0,0
City 16,84,4664.20706965766,4664.20706965766,A2,0.075,0,0
City 16,85,6489.793539194866,6489.793539194866,A2,0.075,0,0
City 16,86,4218.634681187267,4218.634681187267,A2,0.075,0,0
City 16,87,4278.2427739085015,4278.2427739085015,A2,0.075,0,0
City 16,88,5053.79939821428,5053.79939821428,A2,0.075,0,0
City 16,89,4610.37398277018,4610.37398277018,A2,0.075,0,0
City 16,90,5123.076536162802,5123.076536162802,A2,0.075,0,0
City 16,91,4445.9271921513455,4445.9271921513455,A2,0.075,0,1
City 16,92,2962.8867225081426,2962.8867225081426,A2,0.075,0,1
City 16,93,4407.64486785905,4407.64486785905,A2,0.075,0,1
City 16,94,4270.965982498522,4270.965982498522,A2,0.075,0,1
City 16,95,4454.899057951966,4454.899057951966,A2,0.075,0,1
City 16,96,5816.230082814585,5816.230082814585,A2,0.075,0,1
City 16,97,7701.52646832247,7701.52646832247,A2,0.075,0,1
City 16,98,4909.106911932069,4909.106911932069,A2,0.075,0,1
City 16,99,4810.779158509949,4810.779158509949,A2,0.075,0,1
City 16,100,3853.585610324088,3853.585610324088,A2,0.075,0,1
City 16,101,6006.703204861661,6006.703204861661,A2,0.075,0,1
City 16,102,3002.788853093107,3002.788853093107,A2,0.075,0,1
City 16,103,3620.0240170040734,3620.0240170040734,A2,0.075,0,1
City 16,104,4278.0902620177685,4278.0902620177685,A2,0.075,0,1
City 16,105,4239.385572647717,4239.385572647717,A2,0.075,0,1
City 17,1,3150.790382171814,3150.790382171814,A2,0.075,0,0
City 17,2,5216.190980057511,5216.190980057511,A2,0.075,0,0
City 17,3,5194.366093238449,5194.366093238449,A2,0.075,0,0
City 17,4,6114.475687257586,6114.475687257586,A2,0.075,0,0
City 17,5,4289.3596157766315,4289.3596157766315,A2,0.075,0,0
City 17,6,4844.16675555299,4844.16675555299,A2,0.075,0,0
City 17,7,5513.404183650069,5513.404183650069,A2,0.075,0,0
City 17,8,5100.875812915963,5100.875812915963,A2,0.075,0,0
City 17,9,2605.5173976192596,2605.5173976192596,A2,0.075,0,0
City 17,10,2569.458283605025,2569.458283605025,A2,0.075,0,0
City 17,11,6075.639712420993,6075.639712420993,A2,0.075,0,0
City 17,12,3650.7401476543982,3650.7401476543982,A2,0.075,0,0
City 17,13,3788.528517604898,3788.528517604898,A2,0.075,0,0
City 17,14,4367.777389943362,4367.777389943362,A2,0.075,0,0
City 17,15,4500.011446901573,4500.011446901573,A2,0.075,0,0
City 17,16,4017.5786687259797,4017.5786687259797,A2,0.075,0,0
City 17,17,4080.7213293897253,4080.7213293897253,A2,0.075,0,0
City 17,18,6147.67426549066,6147.67426549066,A2,0.075,0,0
City 17,19,5195.455370316076,5195.455370316076,A2,0.075,0,0
City 17,20,6110.6610982759785,6110.6610982759785,A2,0.075,0,0
City 17,21,6546.681531196681,6546.681531196681,A2,0.075,0,0
City 17,22,5070.850240472481,5070.850240472481,A2,0.075,0,0
City 17,23,5430.19681542728,5430.19681542728,A2,0.075,0,0
City 17,24,4139.51133927792,4139.51133927792,A2,0.075,0,0
City 17,25,3687.4286384397615,3687.4286384397615,A2,0.075,0,0
City 17,26,4385.806191908612,4385.806191908612,A2,0.075,0,0
City 17,27,6673.791044652233,6673.791044652233,A2,0.075,0,0
City 17,28,3700.637817610266,3700.637817610266,A2,0.075,0,0
City 17,29,4487.975768801192,4487.975768801192,A2,0.075,0,0
City 17,30,6483.140722868404,6483.140722868404,A2,0.075,0,0
City 17,31,4647.71725267845,4647.71725267845,A2,0.075,0,0
City 17,32,4799.682580046643,4799.682580046643,A2,0.075,0,0
City 17,33,3657.014786199201,3657.014786199201,A2,0.075,0,0
City 17,34,7686.8097543884105,7686.8097543884105,A2,0.075,0,0
City 17,35,4550.006883019441,4550.006883019441,A2,0.075,0,0
City 17,36,3314.4335453129693,3314.4335453129693,A2,0.075,0,0
City 17,37,5021.556882281017,5021.556882281017,A2,0.075,0,0
City 17,38,6206.725351038756,6206.725351038756,A2,0.075,0,0
City 17,39,4908.198513817844,4908.198513817844,A2,0.075,0,0
City 17,40,4545.481778361316,4545.481778361316,A2,0.075,0,0
City 17,41,5513.858789044643,5513.858789044643,A2,0.075,0,0
City 17,42,7899.016454656167,7899.016454656167,A2,0.075,0,0
City 17,43,5767.633954254226,5767.633954254226,A2,0.075,0,0
City 17,44,4831.40457258511,4831.40457258511,A2,0.075,0,0
City 17,45,6216.843260424761,6216.843260424761,A2,0.075,0,0
City 17,46,4932.278290466276,4932.278290466276,A2,0.075,0,0
City 17,47,8443.41280648954,8443.41280648954,A2,0.075,0,0
City 17,48,4717.699208222155,4717.699208222155,A2,0.075,0,0
City 17,49,4966.3588787890685,4966.3588787890685,A2,0.075,0,0
City 17,50,5087.280777104348,5087.280777104348,A2,0.075,0,0
City 17,51,2861.7516297038287,2861.7516297038287,A2,0.075,0,0
City 17,52,4193.239698468223,4193.239698468223,A2,0.075,0,0
City 17,53,5671.394774854833,5671.394774854833,A2,0.075,0,0
City 17,54,5294.687556364473,5294.687556364473,A2,0.075,0,0
City 17,55,3734.553668191482,3734.553668191482,A2,0.075,0,0
City 17,56,5139.064458375179,5139.064458375179,A2,0.075,0,0
City 17,57,3797.573480053329,3797.573480053329,A2,0.075,0,0
City 17,58,4593.819635782627,4593.819635782627,A2,0.075,0,0
City 17,59,3913.408917455927,3913.408917455927,A2,0.075,0,0
City 17,60,4449.7947501204035,4449.7947501204035,A2,0.075,0,0
City 17,61,5192.772479847169,5192.772479847169,A2,0.075,0,0
City 17,62,5452.494224257899,5452.494224257899,A2,0.075,0,0
City 17,63,4335.077935514729,4335.077935514729,A2,0.075,0,0
City 17,64,4069.007161761938,4069.007161761938,A2,0.075,0,0
City 17,65,3958.1415322847956,3958.1415322847956,A2,0.075,0,0
City 17,66,4942.352143553294,4942.352143553294,A2,0.075,0,0
City 17,67,4458.890754220493,4458.890754220493,A2,0.075,0,0
City 17,68,4685.503885843426,4685.503885843426,A2,0.075,0,0
City 17,69,4007.0516231248166,4007.0516231248166,A2,0.075,0,0
City 17,70,5492.195988923127,5492.195988923127,A2,0.075,0,0
City 17,71,4699.170105008322,4699.170105008322,A2,0.075,0,0
City 17,72,6728.467066960854,6728.467066960854,A2,0.075,0,0
City 17,73,5656.376153280708,5656.376153280708,A2,0.075,0,0
City 17,74,5013.861780223983,5013.861780223983,A2,0.075,0,0
City 17,75,5557.870509712375,5557.870509712375,A2,0.075,0,0
City 17,76,4569.266832033238,4569.266832033238,A2,0.075,0,0
City 17,77,4704.993349573263,4704.993349573263,A2,0.075,0,0
City 17,78,6735.7490116042045,6735.7490116042045,A2,0.075,0,0
City 17,79,4475.528547533929,4475.528547533929,A2,0.075,0,0
City 17,80,4864.42024923422,4864.42024923422,A2,0.075,0,0
City 17,81,4323.463612202316,4323.463612202316,A2,0.075,0,0
City 17,82,4962.429497528754,4962.429497528754,A2,0.075,0,0
City 17,83,5726.506071508324,5726.506071508324,A2,0.075,0,0
City 17,84,5911.310711193071,5911.310711193071,A2,0.075,0,0
City 17,85,6590.36720501566,6590.36720501566,A2,0.075,0,0
City 17,86,5340.274620934703,5340.274620934703,A2,0.075,0,0
City 17,87,6757.63128360049,6757.63128360049,A2,0.075,0,0
City 17,88,4237.063099469017,4237.063099469017,A2,0.075,0,0
City 17,89,4502.408648287927,4502.408648287927,A2,0.075,0,0
City 17,90,5939.149497627792,5939.149497627792,A2,0.075,0,0
City 17,91,5550.772457749235,5550.772457749235,A2,0.075,0,1
City 17,92,3730.066749584066,3730.066749584066,A2,0.075,0,1
City 17,93,4135.382426662575,4135.382426662575,A2,0.075,0,1
City 17,94,5532.781658217681,5532.781658217681,A2,0.075,0,1
City 17,95,5522.25123563701,5522.25123563701,A2,0.075,0,1
City 17,96,5758.207099874476,5758.207099874476,A2,0.075,0,1
City 17,97,5536.883172022172,5536.883172022172,A2,0.075,0,1
City 17,98,4945.383557240062,4945.383557240062,A2,0.075,0,1
City 17,99,4919.1977158729605,4919.1977158729605,A2,0.075,0,1
City 17,100,5211.786580014956,5211.786580014956,A2,0.075,0,1
City 17,101,3978.267396957545,3978.267396957545,A2,0.075,0,1
City 17,102,3927.428074579045,3927.428074579045,A2,0.075,0,1
City 17,103,5040.719407267944,5040.719407267944,A2,0.075,0,1
City 17,104,6502.857474073516,6502.857474073516,A2,0.075,0,1
City 17,105,5798.522602851965,5798.522602851965,A2,0.075,0,1
City 18,1,6287.145232380974,6287.145232380974,A2,0.075,0,0
City 18,2,6493.900264165483,6493.900264165483,A2,0.075,0,0
City 18,3,5611.626362290331,5611.626362290331,A2,0.075,0,0
